ISINCode,AssetClass,SubAssetClass,IndexName,IndexAgg,IndexCode,IndexFamily,IndexProvider,ReturnType,RebalanceFrequency,ActivelyManaged,Backing,Synthetic,CurrencyHedge,HedgeFrom,HedgeTo,Development,Region,Country,EquitySize,EquityIsSector,EquitySectorCycles,EquitySector,EquitySubSector,EquityIsThematic,IsESG,EquityESGType,EquityIsFactor,EquityIsIncome,EquityIsValue,EquityIsQuality,EquityIsMomentum,EquityIsSize,EquityIsGrowth,EquityIsLowVol,EquityBetaCorrelation,FactorIsMultiFactor,EquityFactorDes,EquityIsStrategy,EquityBuybackYield,EquityIsCapped,EquityIsEqualWeight,EquityIsRiskWeight,EquityIsAlternativeWeight,EquityStrategyRevenueAbroad,EquityStrategyDes,FixedIncomeCategory,FixedIncomeType,FixedIncomeMaturityGroup,FixedIncomeMaturityName,FixedIncomeRatingGroup,FixedIncomeRating,FixedIncomeDominateCurrencyGroup,FixedIncomeDominateCurrency,FixedIncomeSector,FixedIncomeIsFloating,FixedIncomeFloatingFixed,FixedIncomeIsFactor,FixedIncomeIsLiquidity,FixedIncomeIsYield,FixedIncomeIsMomentum,FixedIncomeIsCarry,FixedIncomeIsQuality,FixedIncomeIsValue,FixedIncomeFactorDes,FixedIncomeIsStrategy,FixedIncomeInflationBreakeven,FixedIncomeDurationNeutral,FixedIncomeAlternativeWeight,FixedIncomeIsCapped,FixedIncomeStrategyDes,CurrencyType,CurrencyBucket1,CurrencyBucket2,CommoditySector,CommodityUnderlying,CommoditySpotForward,CommodityRollOptimised,CommodityPhysicalHeld,CommodityIsCapped,CommodityAlternativeWeight,CommodityStrategyDes,StructuredType,StructuredTracking,StructuredMultiple,StructuredLeverage,StructuredSector,ClassLevel1,ClassLevel2,ClassLevel3,ClassType
CH0106405928,Commodity,Commodity,LBMA Silver Price PM Fixing,LBMA Silver,LB01391,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,TRUE,USD,GBP,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Silver,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Silver: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
CH0106406199,Commodity,Commodity,LBMA Silver Price PM Fixing,LBMA Silver,LB01391,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,TRUE,USD,CHF,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Silver,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Silver: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
CH0106406181,Commodity,Commodity,LBMA Silver Price PM Fixing,LBMA Silver,LB01391,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,TRUE,USD,EUR,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Silver,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Silver: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
CH0106406207,Commodity,Commodity,LBMA Silver Price PM Fixing,LBMA Silver,LB01391,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,TRUE,USD,GBP,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Silver,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Silver: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
DE000A1EK0J7,Commodity,Commodity,LBMA Silver Spot Price Hedged to EUR - EUR,LBMA Silver,LB01391,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,TRUE,USD,EUR,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Silver,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Silver: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
DE000PB6ALU1,Commodity,Commodity,LME Aluminium Spot Price,LME Aluminium,LM00337,Commodity Futures,LME,-,Monthly,FALSE,#NAME?,#NAME?,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Metals,Aluminum,Prompt,FALSE,FALSE,FALSE,,,,,,,,Aluminum,Industrial Metals Prompt,Industrial Metals,Industrial Metals
DE000PB8C0P8,Commodity,Commodity,LME Copper Spot Price,LME Copper,LM00338,Commodity Futures,LME,-,Monthly,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Metals,Copper,Prompt,FALSE,FALSE,FALSE,,,,,,,,Copper,Industrial Metals Prompt,Industrial Metals,Industrial Metals
DE000PB8LED5,Commodity,Commodity,LME Lead Spot Price,LME Lead,LM00339,Commodity Futures,LME,-,Monthly,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Metals,Lead,Prompt,FALSE,FALSE,FALSE,,,,,,,,Lead,Industrial Metals Prompt,Industrial Metals,Industrial Metals
DE000PB8N1C1,Commodity,Commodity,LME Nickel Spot Price,LME Nickel,LM00340,Commodity Futures,LME,-,Monthly,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Metals,Nickel,Prompt,FALSE,FALSE,FALSE,,,,,,,,Nickel,Industrial Metals Prompt,Industrial Metals,Industrial Metals
DE000PB8T1N2,Commodity,Commodity,LME Tin Spot Price,LME Tin,LM00341,Commodity Futures,LME,-,Monthly,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Metals,Tin,Prompt,FALSE,FALSE,FALSE,,,,,,,,Tin,Industrial Metals Prompt,Industrial Metals,Industrial Metals
DE000PB7Z1N5,Commodity,Commodity,LME Zinc Spot Price,LME Zinc,LM00342,Commodity Futures,LME,-,Monthly,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Metals,Zinc,Prompt,FALSE,FALSE,FALSE,,,,,,,,Zinc,Industrial Metals Prompt,Industrial Metals,Industrial Metals
DE000A0N62G0,Commodity,Commodity,London Gold Bullion GBP,LBMA Gold,LB01387,Commodity Futures,LBMA,-,Daily,FALSE,-,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Gold,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Gold: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
CH0044781257,Commodity,Commodity,London Gold Fix (PM),LBMA Gold,LB01387,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Gold,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Gold: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
DE000PB8PAL7,Commodity,Commodity,London Palladium PM Fixing ($/ozt),LBMA Palladium,LB01388,Commodity Futures,LBMA,-,Daily,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Palladium,Prompt,FALSE,FALSE,FALSE,,,,,,,,Palladium,Precious Metals Prompt,Precious Metals,Precious Metals
IE00B4556L06,Commodity,Commodity,London Palladium PM Fixing ($/ozt),LBMA Palladium,LB01388,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Palladium,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Palladium: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
IE00B4LHWP62,Commodity,Commodity,London Platinum PM Fixing ($/ozt),LBMA Platinum,LB01389,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Platinum,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Platinum: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
DE000A1EK3B8,Commodity,Commodity,LPPM Palladium Euro Hedged Spot Price - USD,LBMA Palladium,LB01388,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,TRUE,USD,EUR,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Palladium,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Palladium: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
GB00B5VYVZ75,Commodity,Commodity,LPPM Palladium Spot Price,LBMA Palladium,LB01388,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Palladium,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Palladium: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
CH0183136065,Commodity,Commodity,LPPM Palladium Spot Price,LBMA Palladium,LB01388,Commodity Futures,LBMA,-,Daily,FALSE,Physical,-,TRUE,USD,CHF,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Palladium,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Palladium: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
DE000A1EK0H1,Commodity,Commodity,LPPM Platinum Euro Hedged Spot Price - USD,LBMA Platinum,LB01389,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,TRUE,USD,EUR,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Platinum,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Platinum: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
GB00B57GJC05,Commodity,Commodity,LPPM Platinum Spot Price,LBMA Platinum,LB01389,Commodity Futures,LBMA,Price Return,Daily,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Platinum,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Platinum: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
CH0183136057,Commodity,Commodity,LPPM Platinum Spot Price,LBMA Platinum,LB01389,Commodity Futures,LBMA,-,Daily,FALSE,Physical,-,TRUE,USD,CHF,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Platinum,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Platinum: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
JE00B7VG2M16,Commodity,Commodity,MS Long Gold British Pound Hedged Index - GBP,MS Long Gold,MS00673,Gold Hedged,Morgan Stanley,Total Return,Daily,FALSE,Physical,-,TRUE,USD,GBP,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Gold,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Gold: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
JE00B8DFY052,Commodity,Commodity,MS Long Gold Euro Hedged Index - EUR,MS Long Gold,MS00673,Gold Hedged,Morgan Stanley,Total Return,Daily,FALSE,Physical,-,TRUE,USD,EUR,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Gold,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Gold: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
DE000A1RX996,Commodity,Commodity,MS Long Gold Euro Hedged Index - EUR,MS Long Gold,MS00673,Gold Hedged,Morgan Stanley,Total Return,Daily,FALSE,Physical,-,TRUE,USD,EUR,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Gold,Prompt,FALSE,TRUE,FALSE,,Physical Held,,,,,,Gold: Physical Backed,Precious Metals Prompt,Precious Metals,Precious Metals
IE00BVFZGD11,Commodity,Commodity,NASDAQ Commodity Brent Crude Oil ER USD,NASDAQ Commodity Brent Crude Oil,NS01318,Nasdaq Commodity,Nasdaq,Total Return,Annually,FALSE,Synthetic,Funded,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Brent Crude Oil,Prompt,FALSE,FALSE,FALSE,,,,,,,,Brent Crude Oil,Energy Prompt,Energy,Energy
DE000A18HC33,Commodity,Commodity,NASDAQ Commodity Brent Crude Oil Index ER,NASDAQ Commodity Brent Crude Oil,NS01318,Nasdaq Commodity,Nasdaq,-,Annually,FALSE,-,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Brent Crude Oil,Prompt,FALSE,FALSE,FALSE,,,,,,,,Brent Crude Oil,Energy Prompt,Energy,Energy
IE00BVFZGC04,Commodity,Commodity,NASDAQ Commodity Crude Oil ER USD,NASDAQ Commodity Crude Oil,NS01319,Nasdaq Commodity,Nasdaq,Total Return,Annually,FALSE,Synthetic,Funded,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,WTI Crude Oil,Prompt,FALSE,FALSE,FALSE,,,,,,,,WTI Crude Oil,Energy Prompt,Energy,Energy
DE000A18HC41,Commodity,Commodity,NASDAQ Commodity Gold ER Index,NASDAQ Commodity Gold,NS01320,Nasdaq Commodity,Nasdaq,-,Annually,FALSE,-,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Gold,Prompt,FALSE,FALSE,FALSE,,,,,,,,Gold,Precious Metals Prompt,Precious Metals,Precious Metals
IE00BVFZGK87,Commodity,Commodity,NASDAQ Commodity Gold ER USD,NASDAQ Commodity Gold,NS01320,Nasdaq Commodity,Nasdaq,Total Return,Annually,FALSE,Synthetic,Funded,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precious Metals,Gold,Prompt,FALSE,FALSE,FALSE,,,,,,,,Gold,Precious Metals Prompt,Precious Metals,Precious Metals
IE00BVFZGL94,Commodity,Commodity,NASDAQ Commodity Natural Gas ER USD,NASDAQ Commodity Natural Gas,NS01322,Nasdaq Commodity,Nasdaq,Total Return,Annually,FALSE,Synthetic,Funded,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Natural Gas,Prompt,FALSE,FALSE,FALSE,,,,,,,,Natural Gas,Energy Prompt,Energy,Energy
DE000A18HC58,Commodity,Commodity,NASDAQ Commodity Natural Gas ER USD,NASDAQ Commodity Natural Gas,NS01322,Nasdaq Commodity,Nasdaq,-,Annually,FALSE,-,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Natural Gas,Prompt,FALSE,FALSE,FALSE,,,,,,,,Natural Gas,Energy Prompt,Energy,Energy
IE00BF4TWF63,Commodity,Commodity,BNP Paribas Optimised Roll Commodity Index,BNP Paribas Optimised Roll Commodity,BP00213,BNP Paribas Commodity Enhanced Beta,BNP Paribas Indices,-,Monthly,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broad,Broad Basket,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Broad Basket: Optimal Roll,Broad Basket Optimal Roll,Commodity Broad,Commodity Broad
IE00BF4TWC33,Commodity,Commodity,Optimised Roll Industrial Metals Total Return Index,BNP Paribas Optimised Roll Industrial Metals,BP00214,BNP Paribas Commodity Enhanced Beta,BNP Paribas Indices,-,Monthly,FALSE,-,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broad,Industrial Metals,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Industrial Metals: Optimal Roll,Industrial Metals Optimal Roll,Industrial Metals,Industrial Metals
LU0259321452,Commodity,Commodity,RICI Agriculture TR,RICI Agriculture,BI01396,RICI,Beeland Interests,Total Return,Semi-annual,FALSE,Synthetic,Funded,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broad,Agriculture,Prompt,FALSE,FALSE,FALSE,,,,,,,,Agriculture,Agriculture Prompt,Agriculture,Agriculture
DE000PR5RAU2,Commodity,Commodity,RICI Enhanced Aluminum Index,RICI Enhanced Aluminum,BI01397,RICI,Beeland Interests,-,Semi-annual,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Metals,Aluminum,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Aluminum: Optimal Roll,Industrial Metals Optimal Roll,Industrial Metals,Industrial Metals
DE000PB8R1A1,Commodity,Commodity,RICI Enhanced Aluminum Index,RICI Enhanced Aluminum,BI01397,RICI,Beeland Interests,Total Return,Semi-annual,FALSE,Synthetic,Unfunded,TRUE,USD,EUR,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Metals,Aluminum,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Aluminum: Optimal Roll,Industrial Metals Optimal Roll,Industrial Metals,Industrial Metals
FR0012967347,Commodity,Commodity,RICI Enhanced Brent Crude Oil Index,RICI Enhanced Brent Crude Oil,BI01398,RICI,Beeland Interests,Gross Total Return,Semi-annual,FALSE,#NAME?,#NAME?,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Brent Crude Oil,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Brent Crude Oil: Optimal Roll,Energy Optimal Roll,Energy,Energy
DE000PB6R1B1,Commodity,Commodity,RICI Enhanced Brent Crude Oil Index,RICI Enhanced Brent Crude Oil,BI01398,RICI,Beeland Interests,Total Return,Semi-annual,FALSE,Synthetic,Unfunded,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Brent Crude Oil,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Brent Crude Oil: Optimal Roll,Energy Optimal Roll,Energy,Energy
DE000PR5RBU0,Commodity,Commodity,RICI Enhanced Brent Crude Oil Index,RICI Enhanced Brent Crude Oil,BI01398,RICI,Beeland Interests,Total Return,Semi-annual,FALSE,Synthetic,Unfunded,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Brent Crude Oil,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Brent Crude Oil: Optimal Roll,Energy Optimal Roll,Energy,Energy
DE000PR5RCU8,Commodity,Commodity,RICI Enhanced Copper Index,RICI Enhanced Copper,BI01399,RICI,Beeland Interests,-,Semi-annual,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Metals,Copper,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Copper: Optimal Roll,Industrial Metals Optimal Roll,Industrial Metals,Industrial Metals
DE000PB8R1C7,Commodity,Commodity,RICI Enhanced Copper Index,RICI Enhanced Copper,BI01399,RICI,Beeland Interests,Total Return,Semi-annual,FALSE,Synthetic,Unfunded,TRUE,USD,EUR,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Metals,Copper,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Copper: Optimal Roll,Industrial Metals Optimal Roll,Industrial Metals,Industrial Metals
DE000PR5REU4,Commodity,Commodity,RICI Enhanced Energy Index,RICI Enhanced Energy,BI01400,RICI,Beeland Interests,-,Semi-annual,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broad,Energy,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Energy: Optimal Roll,Energy Optimal Roll,Energy,Energy
DE000PB8R1E3,Commodity,Commodity,RICI Enhanced Energy Index,RICI Enhanced Energy,BI01400,RICI,Beeland Interests,Total Return,Semi-annual,FALSE,Synthetic,Unfunded,TRUE,USD,EUR,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broad,Energy,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Energy: Optimal Roll,Energy Optimal Roll,Energy,Energy
DE000PB6R1D7,Commodity,Commodity,RICI Enhanced Gas Oil Index,RICI Enhanced Gas Oil,BI01401,RICI,Beeland Interests,-,Semi-annual,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Gas Oil,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Gas Oil: Optimal Roll,Energy Optimal Roll,Energy,Energy
DE000PR5RDU6,Commodity,Commodity,RICI Enhanced Gas Oil Index,RICI Enhanced Gas Oil,BI01401,RICI,Beeland Interests,-,Semi-annual,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Gas Oil,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Gas Oil: Optimal Roll,Energy Optimal Roll,Energy,Energy
DE000PR5R0U0,Commodity,Commodity,RICI Enhanced Gasoline Index,RICI Enhanced Gasoline,BI01402,RICI,Beeland Interests,-,Semi-annual,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Gasoline,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Gasoline: Optimal Roll,Energy Optimal Roll,Energy,Energy
DE000PB6R101,Commodity,Commodity,RICI Enhanced Gasoline Index,RICI Enhanced Gasoline,BI01402,RICI,Beeland Interests,-,Semi-annual,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Gasoline,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Gasoline: Optimal Roll,Energy Optimal Roll,Energy,Energy
DE000PB6R1H8,Commodity,Commodity,RICI Enhanced Heating Oil Index,RICI Enhanced Heating Oil,BI01403,RICI,Beeland Interests,-,Semi-annual,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Heating Oil,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Heating Oil: Optimal Roll,Energy Optimal Roll,Energy,Energy
DE000PR5RHU7,Commodity,Commodity,RICI Enhanced Heating Oil Index,RICI Enhanced Heating Oil,BI01403,RICI,Beeland Interests,-,Semi-annual,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,Heating Oil,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Heating Oil: Optimal Roll,Energy Optimal Roll,Energy,Energy
DE000PB8R1M6,Commodity,Commodity,RICI Enhanced Industrial Metals Index,RICI Enhanced Industrial Metals,BI01404,RICI,Beeland Interests,Total Return,Semi-annual,FALSE,Synthetic,Unfunded,TRUE,USD,EUR,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broad,Industrial Metals,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Industrial Metals: Optimal Roll,Industrial Metals Optimal Roll,Industrial Metals,Industrial Metals
DE000PR5RMU7,Commodity,Commodity,RICI Enhanced Industrial Metals Index,RICI Enhanced Industrial Metals,BI01404,RICI,Beeland Interests,-,Semi-annual,FALSE,Synthetic,-,FALSE,-,-,Broad,Global,Global Broad,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broad,Industrial Metals,Prompt,TRUE,FALSE,FALSE,,Roll Optimised,,,,,,Industrial Metals: Optimal Roll,Industrial Metals Optimal Roll,Industrial Metals,Industrial Metals
